anchor	master_pdf_page	printed_page	source_id	section	role	record_kind	locator_type	pixel_line_bbox	source_markup
AB01-PDF0108-notes_right-L008	108	19	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ptura Arabica neglecta potest cum septuaginta <ar>سبعين</ar>
AB01-PDF0108-notes_right-L009	108	19	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	confundi.
AB01-PDF0108-notes_right-L010	108	19	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(9) Confer quae in secunda parte ad tabulas
AB01-PDF0108-notes_right-L011	108	19	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	geographicas adnotavi.
AB01-PDF0108-margins-L001	108	19	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 28.
AB01-PDF0108-margins-L002	108	19	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35
AB01-PDF0109-body-L001	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	dere faciunt, sicut eclipsium tempora, praesertim Lunae, in aliis regionibus prius quam in
AB01-PDF0109-body-L002	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	aliis evenire reperierunt. Ex iis patuit meridiem urbis meridiem alterius, versus occasum po-
AB01-PDF0109-body-L003	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sitae, ea temporis quantitate praecedere quae intervallo inter eclipsis tempora in illis urbibus
AB01-PDF0109-body-L004	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	respondet. — Quaedam etiam e viatorum notitiis, modo veritati proximo, deprehenderunt.
AB01-PDF0109-body-L005	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Urbium latitudines ex observatione meridiana Solis singulis locis cognoverunt, distantiam
AB01-PDF0109-body-L006	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	zenithalem Solis ut supra descripsimus deprehendentes; potuerunt igitur urbium longinqui-
AB01-PDF0109-body-L007	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tatem ab aequatore, idest spatium inter meridiem et septentriones, scire. Qua re sub omnibus
AB01-PDF0109-body-L008	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	urbibus distantiam ab insulis Aeternis sive longitudinem, et distantiam ab aequatore sive lati-
AB01-PDF0109-body-L009	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tudinem, modo veritati proximo notare possibile fuit. Nos idem fecimus, ad fidem descriptio-
AB01-PDF0109-body-L010	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	nis quam in noto libro <i>Figurae Terrae</i> (1) invenimus; item media loca provinciarum et
AB01-PDF0109-body-L011	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	regionum, quae 94 sunt, separatim notavimus, ut iam Ptolemaeus (2) fecit. [Sed] in hoc
AB01-PDF0109-body-L012	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	libro [Figurae Terrae] errores longitudinum et latitudinum reperiuntur. In sequentibus nostri
AB01-PDF0109-body-L013	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	libri capitibus ea quae in his rebus lectori necessaria sunt iterabimus.
AB01-PDF0109-body-L014	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>CAPUT VII.</center>
AB01-PDF0109-body-L015	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>De cognoscenda [amplitudine] ortuum et occasuum hiemalium et aesti-</center>
AB01-PDF0109-body-L016	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>vorum in horizontibus regionum, per incrementum longissimi diei</center>
AB01-PDF0109-body-L017	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>vel per altitudinem poli.</center>
AB01-PDF0109-body-L018	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit [auctor]: Arcus horizontis cuiuslibet regionis, qui inter circulum aequinoctialem et
AB01-PDF0109-body-L019	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	eclipticam cadunt, scilicet azimuth ortus et occasus cuiusvis gradus eclipticae si cognoscere
AB01-PDF0109-body-L020	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	cupis, incrementum longissimi diei gradibus exprime, eius horas in 15° multiplicans; quod exi-
AB01-PDF0109-body-L021	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bit adde dimidiatum 90 gradibus et habebis arcum semidiurnum diei longissimi. Obliquitatem
AB01-PDF0109-body-L022	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	eclipticae, quae est initii Cancri declinatio, de 90° deme; sinus residui est cosinus declinationis
AB01-PDF0109-body-L023	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Cancri, quem in sinum dimidii arcus diei longissimi multiplica; productum per semidiame-
AB01-PDF0109-body-L024	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	trum divide; quod exibit in arcum converte et de 90° deme; residuum est arcus circuli hori-
AB01-PDF0109-body-L025	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	zontalis inter ortum occasumque initii Cancri et aequatorem intercedens, a septentrionibus
AB01-PDF0109-body-L026	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	circuli aequinoctialis <i>(a)</i>.
AB01-PDF0109-body-L027	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Eodem modo fac si dimidium arcum diei brevissimi, qui est dies initii Capricorni, adhi-
AB01-PDF0109-body-L028	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bere vis; hoc tantum animadvertens, ortum occasumque Capricorni ab austro aequatoris fieri,
AB01-PDF0109-body-L029	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	unde manifestum est azimuth [seu amplitudinem] initii Cancri in plaga boreali esse ut azi-
AB01-PDF0109-body-L030	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	muth initii Capricorni in plaga australi. Ortus occasusque qui in plaga boreali fiunt, aestivi
AB01-PDF0109-body-L031	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	appellantur; qui in australi, hiemales.
AB01-PDF0109-body-L032	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Si amplitudinem ortivam et occiduam alterius punti [eclipticae] quam istorum duorum
AB01-PDF0109-body-L033	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	scire vis, declinationem gradus dati de 90° deme, et residui sinum inveni. Deinde sinum arcus
AB01-PDF0109-body-L034	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	semidiurni (3) illius gradus in cosinum ipsius declinationis multiplica; productum per semi-
AB01-PDF0109-body-L035	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	diametrum divide; quod exibit in arcum converte et de 90° deme. Remanet azimuth ortus
AB01-PDF0109-body-L036	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	et occasus illius gradus, quod a septentrionibus aequatoris erit, si declinatio fuerit borealis,
AB01-PDF0109-body-L037	109	20	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ab austro si australis <i>(b)</i>.
AB01-PDF0109-notes_left-L001	109	20	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(1) Plato, fortasse melius, habet: « in libro Fi-
AB01-PDF0109-notes_left-L002	109	20	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	« gurae Terrae, qui vocatur Geographia ».
AB01-PDF0109-notes_left-L003	109	20	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(2) Ubi fecerit nescio. In <i>Almag.</i> II, 12 (ed.
AB01-PDF0109-notes_left-L004	109	20	SRC01	notes_left	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Halma, t. I, p. 148) dicit se tabulas geographicas omi-
AB01-PDF0109-notes_right-L001	109	20	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sisse, cum in animo haberet eas in peculiari libro
AB01-PDF0109-notes_right-L002	109	20	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	edere. In <i>Geographia</i> longitudines et latitudines lo-
AB01-PDF0109-notes_right-L003	109	20	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	corum mediorum regionum (<gr>ἐπαρχίαι</gr>) non invenio.
AB01-PDF0109-notes_right-L004	109	20	SRC01	notes_right	NALLINO_APPARATUS	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	(3) Codex et Plato: « diurni ».
AB01-PDF0109-margins-L001	109	20	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	p. 29.
AB01-PDF0109-margins-L002	109	20	SRC01	margins	NALLINO_APPARATUS	source_marginal_register	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	5; 10; 15; 20; 25; 30; 35; 40
AB01-PDF0110-body-L001	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Ex latitudine nota loci terrestris si azimuth ortus et occasus cuiuslibet gradus scire vis,
AB01-PDF0110-body-L002	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	latitudinem de 90° minue; residuum est altitudo initii Arietis eo loco. Deinde sinum declina-
AB01-PDF0110-body-L003	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	tionis gradus dati in semidiametrum multiplica; productum per sinum altitudinis initii Arietis
AB01-PDF0110-body-L004	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	divide; quod exibit in arcum converte, et arcus erit distantia ortus et occasus illius gradus
AB01-PDF0110-body-L005	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ab ortu et occasu initii Arietis, in horizontis circulo ab eadem plaga in qua declinatio fuerit.
AB01-PDF0110-body-L006	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Hoc, Deo volente, azimuth est <i>(c)</i>.
AB01-PDF0110-body-L007	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>CAPUT VIII.</center>
AB01-PDF0110-body-L008	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>De cognoscenda altitudine poli per incrementum longissimi diei.</center>
AB01-PDF0110-body-L009	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit [auctor]: Si altitudinem poli borealis aequatoris super horizontem, quae est loci
AB01-PDF0110-body-L010	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	terrestris latitudo, per incrementum diei longissimi super diem medium cognoscere vis, aut
AB01-PDF0110-body-L011	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	per decrementum diei brevissimi, gradus dimidii augmenti maximi diei, qui est dies initii
AB01-PDF0110-body-L012	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Cancri, adde 90 gradibus; habebis dimidium arcum diei longissimi. Aut de 90° deme; habe-
AB01-PDF0110-body-L013	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	bis dimidium arcum diei brevissimi. Horum quemcumque delegeris ad idem pervenies.
AB01-PDF0110-body-L014	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Cosinum obliquitatis eclipticae in sinum arcus semidiurni multiplica, et per semidiame-
AB01-PDF0110-body-L015	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	trum divide; quod exibit in arcum converte; arcus est longinquitas ascensus initii Cancri a
AB01-PDF0110-body-L016	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	puncto boreali, quam si de 90° dempseris, habebis distantiam ascensus initii Cancri a puncto
AB01-PDF0110-body-L017	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	ortus aequinoctii, ut in praecedenti capite explanavimus. Deinde sinum dimidii incrementi diei
AB01-PDF0110-body-L018	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	longissimi in sinum distantiae ascensus initii Cancri a puncto boreali multiplica; productum per
AB01-PDF0110-body-L019	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	sinum longinquitatis ascensus initii Cancri ab ascensu initii Arietis divide; quod exibit in
AB01-PDF0110-body-L020	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	semidiametrum multiplica et per sinum dimidii arcus diei longissimi divide; quod exibit in
AB01-PDF0110-body-L021	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	arcum converte; arcus est altitudo poli illic ubi dies longissimus quantitate data diem medium
AB01-PDF0110-body-L022	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	superat (1) <i>(a)</i>.
AB01-PDF0110-body-L023	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>CAPUT IX.</center>
AB01-PDF0110-body-L024	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	<center>De cognoscendo incremento diei longissimi per altitudinem poli.</center>
AB01-PDF0110-body-L025	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	Dicit [auctor]: Si maximi diei incrementum, et diei brevissimi decrementum a die medio,
AB01-PDF0110-body-L026	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	per altitudinem datam poli scire vis, sinum atque cosinum latitudinis loci, nec non sinum
AB01-PDF0110-body-L027	110	21	SRC01	body	NALLINO_TRANSLATION	source_text_line	page + manually delimited zone + ordinal source line/object	NOT_ASSERTED	atque cosinum obliquitatis eclipticae deprehende. Postea sinum latitudinis in sinum obliquitatis
